,微博用户名,发布时间,微博链接,微博内容,认证标志,转发数,评论数,点赞数
7136,HEDYXXL,2022年08月22日 19:43,//weibo.com/6067392805/M2fdU0w9L?refer_flag=1001030103_,#重庆山火#望平安，盼雨水 ​,None,0,0,0
7137,Sagittarius-9,2022年08月22日 19:43,//weibo.com/5110891318/M2fdM1Ohr?refer_flag=1001030103_,重庆山火的烟灰笼罩了半边天疫情各区又复发了祸不单行 ​,None,0,0,4
7138,中国铁建,2022年08月22日 19:42,//weibo.com/5669279258/M2fdzlvAK?refer_flag=1001030103_,【#“渝”你同在# 铁建人星夜支援山火扑救】#重庆山火# 8月21日22时30分许，重庆市北碚区歇马街道虎头村凹儿坪发生火情，火势迅速蔓延，情况万分紧急。得知灾情后，中国铁建昆仑投资集团所属生态公司、重庆置业公司和渝遂复线项目部第一时间与当地政府取得联系，10分钟之内集结80多名志愿者，调集5台洒水车和6台挖掘机，参与到山火扑救工作之中。@国资小新 收起d,blue,1,5,19
7139,浮生蝶梦_,2022年08月22日 19:42,//weibo.com/7581926563/M2fdwn6U6?refer_flag=1001030103_,#重庆涪陵江北街道山火复燃#注意安全 ​,yellow,0,0,0
7140,那个傻瓜不是我,2022年08月22日 19:42,//weibo.com/2957103517/M2fdvuYbG?refer_flag=1001030103_,#重庆巴南山火# 烧了一天一夜了。最近一周涪陵、南川、江津、铜梁、璧山、巴南、北碚……各处山火，疫情风控，高温干旱，何时是个头啊#重庆# ​,None,1,5,1
7141,温江发布,2022年08月22日 19:42,//weibo.com/6164179248/M2fdjDvsl?refer_flag=1001030103_,【#重庆火灾一线消防员睡姿让人心疼#】8月18日以来，重庆多地发生山林火灾，经全力扑救，目前#重庆多处山火被有力压制#，无人员伤亡。在重庆大足森林火灾一线，42度高温天气下，森林消防员与火魔从深夜奋战到天亮，累得躺在滚烫的地上和衣而卧。L应急管理部的微博视频 ​,blue,1,0,3
7142,中国新闻网,2022年08月22日 19:41,//weibo.com/1784473157/M2fdfh3Iw?refer_flag=1001030103_,【#重庆巴南山火目前火势可控#】#直击重庆巴南山火# 记者22日从重庆市巴南区委宣传部获悉，8月21日，巴南区界石镇新玉村所辖山林发生火灾。巴南区已先后组织应急救援机关分队和森林灭火队、消防救援支队、武警机动支队，以及各镇街民兵和社会救援力量3700余人，投入消防水车、城市消防车、各类抢险车辆等各类专业灭火装备开展科学扑救作业。目前，经全力扑救，各处火势得到有力压制，无人员伤亡。(记者 肖江川)@中新视频 L中新视频的微博视频 收起d,blue,15,22,109
7143,FM89杭州之声,2022年08月22日 19:41,//weibo.com/1665450974/M2fdfbzrC?refer_flag=1001030103_,【重庆多处山火被有力压制】8月18日以来，由于持续高温干旱，重庆市江津、大足、铜梁、巴南等区先后发生山林火灾，经市区两级全力扑救，目前火势可控，无人员伤亡。据了解，今年是重庆1961年来最严重极端连晴高温天气。火灾发生后，当地共调集5000余人全力灭火，投入7架直升机开展空中灭火，共转移群众540户1500余人。（人民日报） 收起d,blue,0,0,1
7144,南铁漳州车务段,2022年08月22日 19:41,//weibo.com/2532123653/M2fdafEXX?refer_flag=1001030103_,【#重庆火灾一线消防员睡姿让人心疼#】8月18日以来，重庆多地发生山林火灾，经全力扑救，目前#重庆多处山火被有力压制#，无人员伤亡。在重庆大足森林火灾一线，42度高温天气下，森林消防员与火魔从深夜奋战到天亮，累得躺在滚烫的地上和衣而卧。L应急管理部的微博视频 ​​​,blue,10,7,7
7145,人民政协报,2022年08月22日 19:41,//weibo.com/1117069645/M2fcZgmpE?refer_flag=1001030103_,【#重庆多处山火被有力压制#】8月18日以来，由于持续高温干旱，重庆市江津、大足、铜梁、巴南等区先后发生山林火灾，经市区两级全力扑救，目前火势可控，无人员伤亡。据了解，今年是#重庆1961年来最严重极端连晴高温#天气。火灾发生后，当地共调集5000余人全力灭火，投入7架直升机开展空中灭火，共转移群众540户1500余人。（人民日报） 收起d,blue,0,0,3
7146,我在风里i,2022年08月22日 19:41,//weibo.com/5386958654/M2fcXxagV?refer_flag=1001030103_,重庆近况​前有疫情后又山火左有高温右有干旱涅槃重生​ 2重庆·杨家坪步行街 ​,None,0,1,2
7147,把爱葬在札幌,2022年08月22日 19:40,//weibo.com/7392279779/M2fcPu4cd?refer_flag=1001030103_,#重庆疫情#巴南昨天山火今天又疫情 ​,None,0,0,0
7148,士多啤梨Jelly,2022年08月22日 19:40,//weibo.com/2855891755/M2fcxuMjO?refer_flag=1001030103_,疫情 山火 限电 高温  重庆沦陷 ​,None,0,4,1
7149,鞍钢郭明义,2022年08月22日 19:40,//weibo.com/2044679991/M2fcwhJvr?refer_flag=1001030103_,重庆多处山火经全力扑救得到有力压制O网页链接 ​,yellow,1,0,1
7150,新华网财经,2022年08月22日 19:40,//weibo.com/7572918188/M2fcwhIDG?refer_flag=1001030103_,#重庆多个主城区20点后关闭景观灯饰#【为确保电力供应，#重庆调整部分商场营业时间# 】重庆市电力电煤保供工作专班日前发布关于调整部分商场营业时间的紧急通知。通知显示，受近期连晴高温天气及突发山火影响，电力供应形势紧急，为确保电力安全有序供应，保障群众基本需要，现决定调整重庆各区县商场营业时间，压降用电负荷，让电于民。从2022年8月22日开始，营业时间调整为每日16:00—21:00，结束时间根据气温变化和供需形势及时公布。此外，为响应重庆市政府迎峰度夏电力保供工作，重庆渝中区等主城多个区从8月21日开始，20:00后关闭景观灯饰，以保障电网安全和居民生活用电。为有效应对电力负荷，重庆采取了多项节电措施，并倡导居民节约用电。（中国经济网） 收起d,blue,0,0,0
7151,醉美邛崃,2022年08月22日 19:39,//weibo.com/1702183970/M2fcj4rbp?refer_flag=1001030103_,#热点关注# 【#重庆火灾一线消防员睡姿让人心疼#】8月18日以来，重庆多地发生山林火灾，经全力扑救，目前#重庆多处山火被有力压制#，无人员伤亡。在重庆大足森林火灾一线，42度高温天气下，森林消防员与火魔从深夜奋战到天亮，累得躺在滚烫的地上和衣而卧。L应急管理部的微博视频 ​​​,blue,0,1,1
7152,serwa香,2022年08月22日 19:39,//weibo.com/5624194067/M2fcbhPen?refer_flag=1001030103_,连续的高温让人都忘了抬头看紫色的晚霞犹如一幅画虽然记录不出来所见的美还有许久之前的棉花糖云虽然山火、疫情和酷暑当前但也别忘了抬头总有那一些值得记录与欣赏的美都会好的于重庆，于我。 2重庆 ​,None,0,0,1
7153,翠屏青年,2022年08月22日 19:39,//weibo.com/5236442064/M2fcb1kiw?refer_flag=1001030103_,#网事聚焦# 【#重庆火灾一线消防员睡姿让人心疼#】8月18日以来，重庆多地发生山林火灾，经全力扑救，目前#重庆多处山火被有力压制#，无人员伤亡。在重庆大足森林火灾一线，42度高温天气下，森林消防员与火魔从深夜奋战到天亮，累得躺在滚烫的地上和衣而卧。L应急管理部的微博视频 ​​​,blue,0,1,2
7154,咘吱纸,2022年08月22日 19:39,//weibo.com/6700870031/M2fc8Fp8c?refer_flag=1001030103_,#重庆山火# 愿平安 ​,None,0,0,0
7155,彭州生态环境,2022年08月22日 19:38,//weibo.com/5270965851/M2fc5quDT?refer_flag=1001030103_,【#重庆山火#如遇山火如何逃生？】森林火灾突发性强、破坏性大、扑救极为困难。森林火灾对人造成的伤害主要有哪些？遇到森林火灾应该如何逃生？前排提示：#附近群众请不要靠近火场#！戳视频了解↓↓#应急科普#L应急管理部的微博视频 ​,blue,0,0,1
7156,酩歌不歇,2022年08月22日 19:38,//weibo.com/6265853433/M2fbZuLgv?refer_flag=1001030103_,"#川渝好像有高温结界#之前有一个“川渝人都要哭了”,现在又来个“川渝好像有高温结界，”你有事吗？在需要严肃的地方，抖机灵不会觉得自己很幽默吧,高温40+，限电，河道干涸 到处都是山火，重庆的区县已经遭了九个了，娱乐至死是吧？什么都能娱乐，我把你丢进来感受一下 ​​​",yellow,0,1,16
7157,秦地之巅,2022年08月22日 19:38,//weibo.com/2142311233/M2fbVFj9c?refer_flag=1001030103_,【#巴南山火市民凌晨接力搬捐赠物资#：都是自发的 很齐心】8月22日，重庆，巴南界石火灾紧急扑救中，许多市民参与到志愿者活动中，捐献物资并自发转运。市民张女士表示，当时山上火太大，物资只能用摩托车分批次转运上去。现场有很多志愿者，大家都非常齐心，一说这个地方有十几箱水，大家都自发上来搬运，都是爱心人士自发组织。现场非常炎热，真的觉得大家都很不容易。#蓝v视界#2重庆·巴南区 L沸点正能量的微博视频 收起d,yellow,0,0,0
7158,绿色蒲江,2022年08月22日 19:38,//weibo.com/1937998434/M2fbNEovt?refer_flag=1001030103_,【#重庆火灾一线消防员睡姿让人心疼#】8月18日以来，重庆多地发生山林火灾，经全力扑救，目前#重庆多处山火被有力压制#，无人员伤亡。在重庆大足森林火灾一线，42度高温天气下，森林消防员与火魔从深夜奋战到天亮，累得躺在滚烫的地上和衣而卧。L应急管理部的微博视频 ​,blue,16,10,9
7159,W-D-K,2022年08月22日 19:38,//weibo.com/1942592625/M2fbN9BRi?refer_flag=1001030103_,灰扑扑的夕阳，还没灭的山火，暂时（早上）掉出了高温排行榜的重庆。 ​,None,0,4,0
7160,苏州日报,2022年08月22日 19:38,//weibo.com/2760296044/M2fbKqzOf?refer_flag=1001030103_,【#重庆火灾一线消防员睡姿让人心疼#】8月18日以来，重庆多地发生山林火灾，经全力扑救，目前#重庆多处山火被有力压制#，无人员伤亡。在重庆大足森林火灾一线，42度高温天气下，森林消防员与火魔从深夜奋战到天亮，累得躺在滚烫的地上和衣而卧。L应急管理部的微博视频 ​​​,blue,0,0,1
7161,成功励志馆,2022年08月22日 19:37,//weibo.com/1921934427/M2fbFaTAq?refer_flag=1001030103_,中国创造重庆巴南区山火，救火奋战了一夜的人民子弟兵。  致敬！ ​,yellow,0,0,7
7162,苏州新闻网,2022年08月22日 19:37,//weibo.com/1867085277/M2fbDl7FO?refer_flag=1001030103_,【#重庆火灾一线消防员睡姿让人心疼#】8月18日以来，重庆多地发生山林火灾，经全力扑救，目前#重庆多处山火被有力压制#，无人员伤亡。在重庆大足森林火灾一线，42度高温天气下，森林消防员与火魔从深夜奋战到天亮，累得躺在滚烫的地上和衣而卧。L应急管理部的微博视频 ​​​,blue,0,0,0
7163,姑苏晚报,2022年08月22日 19:37,//weibo.com/1906570245/M2fbAlASq?refer_flag=1001030103_,【#重庆火灾一线消防员睡姿让人心疼#】8月18日以来，重庆多地发生山林火灾，经全力扑救，目前#重庆多处山火被有力压制#，无人员伤亡。在重庆大足森林火灾一线，42度高温天气下，森林消防员与火魔从深夜奋战到天亮，累得躺在滚烫的地上和衣而卧。L应急管理部的微博视频 ​​​,blue,0,1,1
7164,咘吱纸,2022年08月22日 19:37,//weibo.com/6700870031/M2fbsEvhr?refer_flag=1001030103_,#重庆山火# 愿平安 ​,None,0,0,2
7165,一口抹茶毛巾卷,2022年08月22日 19:37,//weibo.com/3179981863/M2fbo1y0T?refer_flag=1001030103_,#川渝人民要哭了#  我看到朋友圈里面川渝同学有很多都在经历高温、限电，重庆还发生了多起山火，疫情也没有平息，太难了 ​,None,0,0,1
7166,橘味给予,2022年08月22日 19:37,//weibo.com/6906348039/M2fbjfzyZ?refer_flag=1001030103_,#重庆山火##重庆北碚区发生山火# 上山送物资，下山运垃圾 LL12in03的微博视频 ​,ip,0,0,0
7167,平安宣汉,2022年08月22日 19:36,//weibo.com/3893196853/M2fbhrYis?refer_flag=1001030103_,【#巴南山火市民凌晨接力搬捐赠物资#：都是自发的 很齐心】8月22日，重庆，巴南界石火灾紧急扑救中，许多市民参与到志愿者活动中，捐献物资并自发转运。市民张女士表示，当时山上火太大，物资只能用摩托车分批次转运上去。现场有很多志愿者，大家都非常齐心，一说这个地方有十几箱水，大家都自发上来搬运，都是爱心人士自发组织。现场非常炎热，真的觉得大家都很不容易。@沸点正能量 L沸点正能量的微博视频 收起d,blue,0,0,0
7168,员外门的女超人,2022年08月22日 19:36,//weibo.com/7411831818/M2fbgh9dZ?refer_flag=1001030103_,#重庆巴南山火# 从家里阳台望出去都能看到对岸巴南山上的🔥，浓烟滚滚从未如此期盼一场大雨🙏🙏🙏 ​,ip,0,7,1
7169,云涛碧波,2022年08月22日 19:36,//weibo.com/2168031291/M2fbeuF0h?refer_flag=1001030103_,#重庆山火#希望早些扑灭 ​,None,0,0,0
7170,山西青年报,2022年08月22日 19:36,//weibo.com/1789594967/M2fbeeaV3?refer_flag=1001030103_,8月18日以来，重庆多地发生山林火灾，经全力扑救，目前#重庆多处山火被有力压制#，无人员伤亡。42度高温天气下，森林消防员与火魔从深夜奋战到天亮，累得躺在滚烫的地上和衣而卧。#重庆火灾一线消防员睡姿让人心疼# （应急管理部） ​  L山西青年报的微博视频 ​,blue,0,0,1
7171,孙新0815,2022年08月22日 19:36,//weibo.com/7778069627/M2fbcuYoP?refer_flag=1001030103_,#重庆疫情#希望天气预报准点，26号准时降温，山火退，疫情消！ ​,None,0,0,0
7172,小贾puppy,2022年08月22日 19:36,//weibo.com/5256349996/M2fbbxlux?refer_flag=1001030103_,重庆真的好老火，山火，热死人，疫情！我一直在想，过一个阶段地球会翻新一次。。 ​,None,0,0,4
7173,if大象couldfly,2022年08月22日 19:36,//weibo.com/3215748463/M2fbb0mcN?refer_flag=1001030103_,#重庆北碚区发生山火#天下兴亡，匹夫有责。如果有能帮得上忙的机会，一定要去。 ​,None,1,0,1
7174,天友乳业恬恩奶粉,2022年08月22日 19:36,//weibo.com/6264483649/M2fbaqTCJ?refer_flag=1001030103_,#重庆山火# 消防员们一定要平平安安归来！来场大雨吧！ ​,blue,0,0,0
7175,银河系分系,2022年08月22日 19:36,//weibo.com/5608655522/M2fb49cgE?refer_flag=1001030103_,#重庆大足区山火燃烧一夜未灭##重庆山火# 打断周末的抱怨，初入火场的兴奋，进山前学习安全守则的谨慎，剩下的就是枯燥的砍、扑、挖。噼里啪啦的山火仿佛就在背后，烈火燃烧的热浪搅动了凝固的气温，在松林间暗流涌动。第一次经历这种大场面，休息的片刻听同事讲以前背着两个灭火器爬山灭火的故事。太阳下山后又重新投入战斗，把蔓延到民房的山火遏制住！凌晨三点终于能休息时，院坝的水泥地仿佛一张巨大的电热毯，累但是又毫无睡意，好在夜晚的山林寂静而又美丽，头上繁星点点，天边一轮弯月低垂，竟显得一点也不违和。连绵的山岭比天空更加黑暗深沉，偶尔还能看见星点火线顺着风悄悄蔓延，消防车、警车的彩灯静静闪烁，依着山间小道追随着火线的方向。这一刻，天、地、人好似都了然于胸，竟然生出了一种浪漫的感觉。 收起d,ip,0,2,3
