,微博用户名,发布时间,微博链接,微博内容,认证标志,转发数,评论数,点赞数,
1610,中国新闻社,08月18日 07:32,//weibo.com/3604378011/M1yJ2nldK?refer_flag=1001030103_,【重庆#涪陵山火暂无人员伤亡#】重庆市涪陵区政府新闻办17日晚发布消息称，2022年8月17日18时28分许、20时30分许，荔枝街道、江北街道所辖山林相继发生火灾。涪陵区第一时间启动应急预案，组织消防力量前往扑救。目前，附近居民已及时疏散，暂无人员伤亡。过火面积和起火原因正在调查中。#重庆涪陵山火仍在扑救中# (记者 钟旖)O重庆市涪陵区发生山火 暂无人员伤亡 L人民日报的微博视频 收起d,blue,1,0,6,197
1611,乌托邦没有lei,08月18日 07:31,//weibo.com/6322672783/M1yIGzHA8?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中#大家都平安！好好的！ ?,None,0,0,0,25
1612,耶ye子yu,08月18日 07:30,//weibo.com/5305037758/M1yIrupQq?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中# 消防员一个都不能少 ?,None,0,1,1,25
1613,青蜂侠Bee,08月18日 07:30,//weibo.com/5347795977/M1yIjvIak?refer_flag=1001030103_,#重庆涪陵山火暂无人员伤亡#【重庆涪陵山火致人员被困？当地消防：无人员受困，暂无人员伤亡】据人民日报消息，8月17日晚重庆涪陵北山坪突发山火。针对“有人员受困”这一消息，17日晚，青蜂侠从当地消防处获悉，事故未造成人员受困，暂无人员伤亡。  L青蜂侠Bee的微博视频 ?,blue,2,3,6,135
1614,meimei_2022,08月18日 07:30,//weibo.com/6913518834/M1yIi2br4?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中#向救援人员们致敬！！ ?,None,0,0,0,25
1615,凔海之泪,08月18日 07:29,//weibo.com/7511148139/M1yIcDrxU?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中# 大热天很容易引发火灾！要加强防火意识宣传！愿没有人员伤亡???早日扑灭山火！ ?,yellow,0,0,3,54
1616,秋慕兔z,08月18日 07:29,//weibo.com/2903976731/M1yHQdiXZ?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中#愿平安??? ?,ip,0,0,0,21
1617,中工网,08月18日 07:28,//weibo.com/2292896411/M1yHNxAgX?refer_flag=1001030103_,#涪陵山火#【#重庆涪陵山火仍在扑救中# 愿平安！】17日下午，重庆市涪陵区城区周边发生山火。据了解，目前山火仍在扑救过程中，暂无人员伤亡。持续关注，愿平安！（总台记者伍黎明 杨洋）L央视新闻的微博视频 ?,blue,0,0,1,103
1618,广元119,08月18日 07:28,//weibo.com/5334233196/M1yHHE3jO?refer_flag=1001030103_,【#重庆涪陵山火仍在扑救中#突遇森林火灾如何逃生自救】山火发生后，火势因受地形、植被、气候等因素的影响而瞬息万变，哪怕是专业的救火队员，都难以预料险情如何发展。面对危险，想要成功逃生，关键是要想办法逃开高危环境、迅速避险……戳视频学习更多森林火灾逃生小知识！#涪陵山火#L国家应急广播的微博视频 收起d,blue,0,0,2,151
1619,西安微记录,08月18日 07:28,//weibo.com/2469063713/M1yHyaI8o?refer_flag=1001030103_,【愿平安！#重庆涪陵突发山火#】记者从重庆涪陵市民获悉，8月17日晚，涪陵北山坪突发山火，后续情况正在了解中。（人民日报记者刘新吾）  L人民日报的微博视频 ???,None,0,0,0,82
1620,广元119,08月18日 07:28,//weibo.com/5334233196/M1yHpELrX?refer_flag=1001030103_,【森林防火应该注意啥？】森林防火，人人有责。你知道吗？大部分森林火灾都是人为原因造成的。进入林区时千万记得不携带火种、不在山上吸烟、不野炊烧烤、烧纸祭祀以及燃放烟花爆竹……更多知识戳视频，一定要记牢哦～#重庆涪陵突发山火##涪陵山火# L中国消防的微博视频 ???,blue,0,0,2,132
1621,赤峰日报,08月18日 07:27,//weibo.com/2532292007/M1yHcFLKW?refer_flag=1001030103_,#涪陵山火#【#重庆涪陵山火仍在扑救中# 愿平安！】8月17日晚，重庆市涪陵区城区周边发生山火。据了解，目前山火仍在扑救过程中，暂无人员伤亡。持续关注，愿平安！L央视新闻的微博视频 ?,blue,1,0,2,92
1622,祈请世界和平,08月18日 07:27,//weibo.com/7568467926/M1yH5dcn7?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中#消防员幸苦啊 ?,ip,0,0,0,21
1623,西安新闻网,08月18日 07:27,//weibo.com/2208160981/M1yH1axP1?refer_flag=1001030103_,【#重庆涪陵山火暂无人员伤亡#】重庆市涪陵区政府新闻办17日晚发布消息称，2022年8月17日18时28分许、20时30分许，荔枝街道、江北街道所辖山林相继发生火灾。涪陵区第一时间启动应急预案，组织消防力量前往扑救。目前，附近居民已及时疏散，暂无人员伤亡。过火面积和起火原因正在调查中。#重庆涪陵山火仍在扑救中# （中国新闻网） L人民日报的微博视频 收起d,blue,0,0,1,179
1624,阳光报,08月18日 07:26,//weibo.com/1940053632/M1yGUDb6H?refer_flag=1001030103_,【愿平安！#重庆涪陵突发山火#】记者从重庆涪陵市民获悉，8月17日晚，涪陵北山坪突发山火，后续情况正在了解中。（人民日报记者刘新吾）  L人民日报的微博视频 ???,blue,0,0,0,82
1625,大大爱坤,08月18日 07:26,//weibo.com/7273770394/M1yGPj5CW?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中#没想到我家乡第一次上热搜是因为这个，现在都还听到直升飞机从我家飞过，望平安 ?,yellow,0,0,0,52
1626,我叫夏少南-跟我念一遍,08月18日 07:26,//weibo.com/3416221862/M1yGLrreH?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中# 2重庆·澳海?水岸蓝山 L我叫夏少南-跟我念一遍的微博视频 ?,None,0,0,0,45
1627,罗庄发布,08月18日 07:26,//weibo.com/1816852673/M1yGKBuJ8?refer_flag=1001030103_,【愿平安！#重庆涪陵突发山火#】记者从重庆涪陵市民获悉，8月17日晚，涪陵北山坪突发山火，后续情况正在了解中。（人民日报记者刘新吾）  L人民日报的微博视频 ?,blue,0,0,0,80
1628,叙州之窗,08月18日 07:26,//weibo.com/3585793804/M1yGCxi1O?refer_flag=1001030103_,#应急科普#【沙画 | 如何预防森林火灾】#重庆涪陵山火仍在扑救中#森林火灾是一种突发性强、破坏性大、处置救助较为困难的自然灾害。哪些行为会引发森林火灾？如何有效预防森林火灾？如果发现森林起火，应该怎么做？戳视频了解↓↓@黑龙江省应急管理厅 L应急管理部的微博视频 ???,blue,1,0,0,136
1629,锡林郭勒日报微博,08月18日 07:25,//weibo.com/5118600252/M1yGu3Nan?refer_flag=1001030103_,#涪陵山火#【#重庆涪陵山火仍在扑救中# 愿平安！】今天下午，重庆市涪陵区城区周边发生山火。据了解，目前山火仍在扑救过程中，暂无人员伤亡。持续关注，愿平安！（央视新闻）L央视新闻的微博视频 ???,blue,0,0,0,98
1630,白城市消防,08月18日 07:25,//weibo.com/3423681204/M1yGsip9L?refer_flag=1001030103_,#涪陵山火#【#重庆涪陵山火仍在扑救中# 愿平安！】今天下午，重庆市涪陵区城区周边发生山火。据了解，目前山火仍在扑救过程中，暂无人员伤亡。持续关注，愿平安！（总台记者伍黎明 杨洋）L央视新闻的微博视频 ? ???,blue,0,2,2,106
1631,水母网,08月18日 07:25,//weibo.com/2027480085/M1yGmFn4Q?refer_flag=1001030103_,【愿平安！#重庆涪陵突发山火#】记者从重庆涪陵市民获悉，8月17日晚，涪陵北山坪突发山火，后续情况正在了解中。（人民日报记者刘新吾）L人民日报的微博视频 ?,blue,0,0,0,78
1632,幸运肉松小贝,08月18日 07:25,//weibo.com/7265844010/M1yGdtD2L?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中#焦急死了，好想把我们家大桶递给他 ?,None,0,7,9,31
1633,济南日报,08月18日 07:24,//weibo.com/2175686497/M1yGaeIc1?refer_flag=1001030103_,#涪陵山火#【重庆市涪陵区突发山火 天目新闻连线目击者：#涪陵山火已烧至半山腰#】8月17日晚，重庆市涪陵区长江北岸的北山坪突发山火，重庆市应急管理局工作人员回应天目新闻称，目前当地消防力量正在现场全力扑救，暂未接到人员伤亡报告，起火原因不明。#重庆涪陵山火仍在扑救中# 8月17日晚10时左右，目击者董小姐告诉天目新闻，起火点位于涪陵区北山坪（北山公园）附近，山火目前仍未被扑灭，火已经烧至半山腰，“大约晚上9点多的时候，我就看到山火烧得越来越厉害，现在火势还很大。今天重庆涪陵区的最高气温达到41度，这几天气温一直很高。”董小姐还称，起火地附近是一个生态公园，平时向游客开放。天目新闻记者了解到，事发地北山坪脚下的北山公园在2022年1月入选重庆市首批历史名园名单。（天目新闻）L天目新闻的微博视频 #重庆涪陵突发山火# 收起d,blue,0,0,10,366
1634,芋头精儿,08月18日 07:24,//weibo.com/2102400912/M1yG9zMyO?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中#一晚上了，向救援人员致敬 L芋头精儿的微博视频 ?,None,3,4,80,38
1635,山西消防,08月18日 07:24,//weibo.com/1648119052/M1yG39fTz?refer_flag=1001030103_,#涪陵山火#自然灾害难以避免，森林防火不可忽视！#消防安全# 提示：消除火患，珍爱家园！ 转发扩散！#重庆涪陵山火仍在扑救中##应急科普#L应急管理部的微博视频 ?,blue,0,0,2,82
1636,酱酱滋,08月18日 07:24,//weibo.com/2169437351/M1yG144mB?refer_flag=1001030103_,#重庆涪陵突发山火#妈呀，都要平平安安 ?,ip,0,0,0,21
1637,河南消防,08月18日 07:24,//weibo.com/2106558073/M1yFXv7Jv?refer_flag=1001030103_,【森林防火应该注意啥？】森林防火，人人有责。你知道吗？大部分森林火灾都是人为原因造成的。进入林区时千万记得不携带火种、不在山上吸烟、不野炊烧烤、烧纸祭祀以及燃放烟花爆竹……更多知识戳视频，一定要记牢哦～#重庆涪陵山火仍在扑救中# L中国消防的微博视频 ?,blue,136,106,110,127
1638,Dear-顾菡辞,08月18日 07:24,//weibo.com/7435252850/M1yFXdwek?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中#辛苦，向消防员致敬 ?,yellow,0,0,0,24
1639,The-ssssssssshy,08月18日 07:24,//weibo.com/6980921791/M1yFSuPGz?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中#早上被吵醒，一看是直升机，愿救援人员平安归来 ?,None,0,0,0,37
1640,潘军强,08月18日 07:23,//weibo.com/3887925480/M1yFD7X0K?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中##迹痕点点# 愿平安！防火责任从每个人自身做起 ?,yellow,0,0,0,38
1641,广元119,08月18日 07:23,//weibo.com/5334233196/M1yFAr8vp?refer_flag=1001030103_,#涪陵山火#自然灾害难以避免，森林防火不可忽视！#消防安全# 提示：消除火患，珍爱家园！ 转发扩散！#重庆涪陵山火仍在扑救中# L江西消防的微博视频 ???,blue,0,0,0,78
1642,翅膀给你掰下来,08月18日 07:23,//weibo.com/6549066915/M1yFzA6QL?refer_flag=1001030103_,我趣  重庆山火着了一宿给竹林热自燃了 ?,ip,0,0,0,21
1643,我吃榴莲你吃桃,08月18日 07:23,//weibo.com/7616752541/M1yFujj6s?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中#辛苦拉 ?,None,0,0,0,18
1644,天晴了呀呀呀,08月18日 07:22,//weibo.com/1567868294/M1yFelTBv?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中#  真的不要再听到消防员出事的消息了!求平安! ?,None,0,0,4,38
1645,楽元元,08月18日 07:22,//weibo.com/6642251343/M1yFegofF?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中#愿平安???? ?,ip,0,0,0,22
1646,华商报,08月18日 07:22,//weibo.com/1717833412/M1yF2bJMJ?refer_flag=1001030103_,【#重庆涪陵山火暂无人员伤亡#】重庆市涪陵区政府新闻办17日晚发布消息称，2022年8月17日18时28分许、20时30分许，荔枝街道、江北街道所辖山林相继发生火灾。涪陵区第一时间启动应急预案，组织消防力量前往扑救。目前，附近居民已及时疏散，暂无人员伤亡。过火面积和起火原因正在调查中。#重庆涪陵山火仍在扑救中# （中国新闻网） L人民日报的微博视频 收起d,blue,0,3,5,179
1647,蓝色漏勺,08月18日 07:21,//weibo.com/7653405211/M1yERypxG?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中#消防员辛苦了 ?,None,0,0,0,21
1648,想你的细娃儿,08月18日 07:21,//weibo.com/2690436710/M1yEQ2Gjc?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中#没想到我家乡是这种方式上了热搜，一定会没事，两江福地，幸福涪陵！ ?,None,0,0,8,47
1649,陕西新闻广播,08月18日 07:21,//weibo.com/3439488490/M1yEJ2IgC?refer_flag=1001030103_,#重庆涪陵突发山火暂无人员伤亡#【#重庆涪陵区突发山火# 消防正在现场扑救】8月17日下午，涪陵区城区周边发生山火。重庆市消防救援总队表示，目前山火仍在扑救过程中，重庆市应急管理局回应记者称暂无人员伤亡。 L红星新闻的微博视频 ???,blue,0,0,3,117
1650,游仙公安,08月18日 07:21,//weibo.com/1920901005/M1yEDpFMY?refer_flag=1001030103_,#涪陵山火#【#重庆涪陵山火仍在扑救中# 愿平安！】昨天下午，重庆市涪陵区城区周边发生山火。据了解，目前山火仍在扑救过程中，暂无人员伤亡。持续关注，愿平安！（总台记者伍黎明 杨洋）L央视新闻的微博视频 ?,blue,0,86,53,102
1651,Libra_九月,08月18日 07:21,//weibo.com/1081870970/M1yEAnXPM?refer_flag=1001030103_,#重庆涪陵突发山火# 没想到我的家乡居然以这种方式上了热搜 ?,ip,0,0,0,31
1652,我独自在陌生的世界,08月18日 07:20,//weibo.com/5668030334/M1yEioFGi?refer_flag=1001030103_,#重庆涪陵发生山火# ?,None,0,2,1,12
1653,chychychy大帅哥,08月18日 07:19,//weibo.com/7443132267/M1yE4vkPk?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中#山火仍然还在，直升机也在来回救火，希望每个人平安归来 ?,None,0,0,0,41
1654,攀枝花消防,08月18日 07:19,//weibo.com/3153465505/M1yDZv2Ii?refer_flag=1001030103_,【#重庆涪陵山火仍在扑救中#突遇森林火灾如何逃生自救】山火发生后，火势因受地形、植被、气候等因素的影响而瞬息万变，哪怕是专业的救火队员，都难以预料险情如何发展。面对危险，想要成功逃生，关键是要想办法逃开高危环境、迅速避险……戳视频学习更多森林火灾逃生小知识！#涪陵山火#L国家应急广播的微博视频 收起d,blue,0,1,1,151
1655,晓雾幽兰DAYTOY,08月18日 07:19,//weibo.com/6079167684/M1yDQATVH?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中#消防员辛苦啦！祈求平安? ?,None,0,0,0,27
1656,JIA-夢嘎,08月18日 07:19,//weibo.com/1963312287/M1yDNBo3D?refer_flag=1001030103_,#重庆涪陵山火仍在扑救中#???直升机正在用干粉灭火?， LJIA-夢嘎的微博视频 ?,None,1,1,1,43
1657,天目新闻,08月18日 07:18,//weibo.com/7300690586/M1yDD2H9j?refer_flag=1001030103_,#涪陵山火#【重庆市涪陵区突发山火 天目新闻连线目击者：#涪陵山火已烧至半山腰#】8月17日晚，重庆市涪陵区长江北岸的北山坪突发山火，重庆市应急管理局工作人员回应天目新闻称，目前当地消防力量正在现场全力扑救，暂未接到人员伤亡报告，起火原因不明。#重庆涪陵山火仍在扑救中# 8月17日晚10时左右，目击者董小姐告诉天目新闻，起火点位于涪陵区北山坪（北山公园）附近，山火目前仍未被扑灭，火已经烧至半山腰，“大约晚上9点多的时候，我就看到山火烧得越来越厉害，现在火势还很大。今天重庆涪陵区的最高气温达到41度，这几天气温一直很高。”董小姐还称，起火地附近是一个生态公园，平时向游客开放。天目新闻记者了解到，事发地北山坪脚下的北山公园在2022年1月入选重庆市首批历史名园名单。O网页链接 L天目新闻的微博视频 收起d,blue,21,29,280,355
